Time,Download (b/s),Total (b/s)
2022-11-08 14:00:00+00:00,499629882.0266666,1002720855.04
2022-11-08 18:00:00+00:00,479104038.6844444,965878113.8488888
2022-11-08 22:00:00+00:00,188514817.13777772,377089670.82666665
2022-11-09 02:00:00+00:00,109705256.3911111,219498312.24888888
2022-11-09 06:00:00+00:00,236543030.04444444,474766123.2355555
2022-11-09 10:00:00+00:00,706264444.0177778,1417460911.2177775
2022-11-09 14:00:00+00:00,531339499.52,1063646808.7466668
2022-11-09 18:00:00+00:00,449528826.3111111,902616958.8622222
2022-11-09 22:00:00+00:00,156324092.01777777,312813271.04
2022-11-10 02:00:00+00:00,79975764.19555555,159917702.82666665
2022-11-10 06:00:00+00:00,125273134.64888889,250158415.64444444
2022-11-10 10:00:00+00:00,637534547.0577778,1276853684.9066668
2022-11-10 14:00:00+00:00,719314176.0,1441697580.942222
2022-11-10 18:00:00+00:00,592144475.0222223,1189371996.728889
2022-11-10 22:00:00+00:00,178345712.64,357020611.12888885
2022-11-11 02:00:00+00:00,105200409.0311111,209894524.58666664
2022-11-11 06:00:00+00:00,165087642.73777777,330585587.48444444
2022-11-11 10:00:00+00:00,537225747.3422222,1077247126.1866665
2022-11-11 14:00:00+00:00,515081564.72888887,1032319008.9955556
2022-11-11 18:00:00+00:00,355228203.80444443,711636839.5377778
2022-11-11 22:00:00+00:00,111498260.48,223450526.1511112
2022-11-12 02:00:00+00:00,64976362.38222222,129929574.96888888
2022-11-12 06:00:00+00:00,147583712.14222223,298534139.4488889
2022-11-12 10:00:00+00:00,374462945.8488889,753364197.2622223
2022-11-12 14:00:00+00:00,399975631.64444447,799623998.008889
2022-11-12 18:00:00+00:00,221818416.3555556,445676383.0044445
2022-11-12 22:00:00+00:00,103792637.15555556,208362573.3688889
2022-11-15 02:00:00+00:00,15096430.364444444,30206842.88
2022-11-15 06:00:00+00:00,50754219.80444445,102400939.23555556
2022-11-15 10:00:00+00:00,352471222.61333334,704244526.0799999
2022-11-15 14:00:00+00:00,334906402.7022222,671445975.04
2022-11-15 18:00:00+00:00,260657299.91111112,522240834.56
2022-11-15 22:00:00+00:00,68483429.26222222,136330771.3422222
2022-11-16 02:00:00+00:00,6290236.871111111,12582486.471111111
2022-11-16 06:00:00+00:00,36709486.36444444,73966716.58666667
2022-11-16 10:00:00+00:00,218082477.5111111,436692390.1155555
2022-11-16 14:00:00+00:00,258881221.4044445,518056133.40444446
2022-11-16 18:00:00+00:00,270986894.7911111,541681900.0888889
2022-11-16 22:00:00+00:00,130879476.6222222,261005979.8755556
2022-11-17 02:00:00+00:00,119503634.20444444,239326407.68
2022-11-17 06:00:00+00:00,202243268.26666668,404412821.6177778
2022-11-17 10:00:00+00:00,572310459.7333333,1148229895.9644446
2022-11-17 14:00:00+00:00,437674038.0444445,875678243.8399999
2022-11-17 18:00:00+00:00,487653420.3733333,975251328.0
2022-11-17 22:00:00+00:00,170453032.96,342030729.6711111
2022-11-18 02:00:00+00:00,108674343.82222222,217337492.48
2022-11-18 06:00:00+00:00,170454180.97777778,341609694.4355556
2022-11-18 10:00:00+00:00,482030908.8711111,967253689.4577776
2022-11-18 14:00:00+00:00,306734184.1066667,613831699.9111111
2022-11-18 18:00:00+00:00,331610457.3155556,664100095.4311111
2022-11-18 22:00:00+00:00,139077459.6266667,277633611.09333336
2022-11-19 02:00:00+00:00,117733405.01333334,236122911.85777777
2022-11-19 06:00:00+00:00,187878863.0755556,375593735.96444446
2022-11-19 10:00:00+00:00,477451162.16888887,956241689.6
2022-11-19 14:00:00+00:00,370364057.6,743214641.4933333
2022-11-19 18:00:00+00:00,215095230.0088889,430307872.9955556
2022-11-19 22:00:00+00:00,122470304.99555556,244380570.16888887
2022-11-21 02:00:00+00:00,109137439.85777776,218279043.41333333
2022-11-21 06:00:00+00:00,227049041.92,454390681.6
2022-11-21 10:00:00+00:00,624229666.1333333,1250696317.1555555
2022-11-21 14:00:00+00:00,542981467.5911111,1087543650.4177778
2022-11-21 18:00:00+00:00,564701985.5644444,1131488750.9333334
2022-11-21 22:00:00+00:00,186215611.7333333,373802481.2088889
2022-11-22 02:00:00+00:00,110695947.3777778,221186253.9377778
2022-11-22 06:00:00+00:00,198974058.9511111,399451622.9688889
2022-11-22 10:00:00+00:00,698213294.08,1397140363.9466667
2022-11-22 14:00:00+00:00,631355675.3066666,1265128362.6666665
2022-11-22 18:00:00+00:00,512183961.6,1027700332.6577778
2022-11-22 22:00:00+00:00,195361968.92444444,390109775.0755556
2022-11-23 02:00:00+00:00,115412007.82222222,230479509.61777776
2022-11-23 06:00:00+00:00,216935312.4977778,434584136.81777775
2022-11-23 10:00:00+00:00,639435728.7822223,1281217203.768889
2022-11-23 14:00:00+00:00,585171336.5333333,1172091948.3733337
2022-11-23 18:00:00+00:00,555636819.0577778,1113339548.4444444
2022-11-23 22:00:00+00:00,199434841.88444445,398881179.3066667
2022-11-24 02:00:00+00:00,115701224.67555556,231615798.04444444
2022-11-24 06:00:00+00:00,187378602.09777772,376971106.4177778
2022-11-24 10:00:00+00:00,646043962.0266666,1294096484.6933331
2022-11-24 14:00:00+00:00,458808191.4311111,918316262.9688888
2022-11-24 18:00:00+00:00,443889332.9066667,887494142.8622222
2022-11-24 22:00:00+00:00,202697551.0755556,407115484.16
2022-11-25 02:00:00+00:00,118177254.9688889,236584928.7111112
2022-11-25 06:00:00+00:00,174135021.22666666,347660135.5377778
2022-11-25 10:00:00+00:00,556737502.4355556,1113886048.1422224
2022-11-25 14:00:00+00:00,473839842.9866667,952507365.2622224
2022-11-25 18:00:00+00:00,431929260.3733333,865114981.8311112
2022-11-25 22:00:00+00:00,171980764.16,345702402.27555555
2022-11-26 02:00:00+00:00,126332456.96,252631823.9288889
2022-11-26 06:00:00+00:00,174008369.49333334,348785584.92444444
2022-11-26 10:00:00+00:00,476029360.9244445,951952256.0
2022-11-26 14:00:00+00:00,493897474.84444445,988485690.0266666
2022-11-26 18:00:00+00:00,236779072.8533333,476430466.2755556
2022-11-26 22:00:00+00:00,125445009.63555557,250977940.48
2022-11-28 02:00:00+00:00,115115337.95555556,230505384.3911112
2022-11-28 06:00:00+00:00,185331021.36888888,369410202.73777777
2022-11-28 10:00:00+00:00,591921491.6266667,1184554670.08
2022-11-28 14:00:00+00:00,505478362.4533333,1014669201.0666666
2022-11-28 18:00:00+00:00,506864050.6311111,1014308368.4977776
2022-11-28 22:00:00+00:00,202480670.1511112,407059376.9244445
2022-11-29 02:00:00+00:00,141153932.51555556,282416527.36
2022-11-29 06:00:00+00:00,198479601.7777778,397896310.3288889
2022-11-29 10:00:00+00:00,667126021.12,1336954629.688889
2022-11-29 14:00:00+00:00,632278704.3555555,1262646392.6044445
2022-11-29 18:00:00+00:00,415097757.0133333,834731072.2844445
2022-11-29 22:00:00+00:00,193017733.12,385740917.1911111
2022-11-30 02:00:00+00:00,138200736.42666668,276421849.3155556
2022-11-30 06:00:00+00:00,212315008.5688889,424860230.5422223
2022-11-30 10:00:00+00:00,698693917.5822222,1400192627.4844446
2022-11-30 14:00:00+00:00,583979856.2133334,1168882718.1511111
2022-11-30 18:00:00+00:00,464542417.92,931559189.6177778
2022-11-30 22:00:00+00:00,201567439.0755556,403168340.7644445
2022-12-01 00:00:00+00:00,100783719.53777778,201584170.38222224
2022-12-01 00:00:00+00:00,67452933.68888889,134842422.3288889
2022-12-01 02:00:00+00:00,134905867.3777778,269684844.6577778
2022-12-01 06:00:00+00:00,198731447.75111112,398776636.3022223
2022-12-01 10:00:00+00:00,547054828.0888889,1096626839.8933334
2022-12-01 14:00:00+00:00,499715487.2888889,1002756095.4311112
2022-12-01 18:00:00+00:00,480783609.17333335,962978804.6222222
2022-12-01 22:00:00+00:00,200043721.38666663,400420160.28444445
2022-12-02 02:00:00+00:00,143948576.99555555,288139976.8177777
2022-12-02 06:00:00+00:00,210173822.86222225,423948142.3644444
2022-12-02 10:00:00+00:00,559528883.2,1120050174.8622222
2022-12-02 14:00:00+00:00,617356464.9244444,1235359784.96
2022-12-02 18:00:00+00:00,438273283.9822222,878521697.28
2022-12-02 22:00:00+00:00,179853725.58222222,360154603.52
2022-12-03 02:00:00+00:00,125036120.74666668,250097934.7911111
2022-12-03 06:00:00+00:00,174674909.29777777,349635451.4488889
2022-12-03 10:00:00+00:00,476879451.0222222,954336638.8622222
2022-12-03 14:00:00+00:00,447856782.7911111,897593226.24
2022-12-03 18:00:00+00:00,299632971.0933333,599418552.3199999
2022-12-03 22:00:00+00:00,136705922.84444445,273508335.50222224
2022-12-05 02:00:00+00:00,113148781.22666667,226247025.7777778
2022-12-05 06:00:00+00:00,164978193.63555557,330781917.8666667
2022-12-05 10:00:00+00:00,527066254.7911111,1055338659.84
2022-12-05 14:00:00+00:00,481965137.92,966167356.3022224
2022-12-05 18:00:00+00:00,447637839.0755556,895915616.7111111
2022-12-05 22:00:00+00:00,158527333.26222223,317257562.4533334
2022-12-06 02:00:00+00:00,205715789.9377778,411394453.0488889
2022-12-06 06:00:00+00:00,193925152.42666668,389303052.5155556
2022-12-06 10:00:00+00:00,504927379.3422222,1010761648.9244444
2022-12-06 14:00:00+00:00,450009227.37777776,901501550.3644444
2022-12-06 18:00:00+00:00,297249770.95111114,594803894.6133333
2022-12-06 22:00:00+00:00,134814739.91111112,269581342.72
2022-12-07 02:00:00+00:00,119531571.2,239164879.0755556
2022-12-07 06:00:00+00:00,159487559.1111111,318883909.97333336
2022-12-07 10:00:00+00:00,442349274.4533333,886127494.2577777
2022-12-07 14:00:00+00:00,315929865.1022222,632673573.5466666
2022-12-07 18:00:00+00:00,192471230.0088889,385869920.7111111
2022-12-07 22:00:00+00:00,116951507.05777778,234125425.7777778
2022-12-09 02:00:00+00:00,112028412.01777776,224087218.6311111
2022-12-09 06:00:00+00:00,148581219.55555555,297459090.7733333
2022-12-09 10:00:00+00:00,555714581.6177778,1112137887.8577778
2022-12-09 14:00:00+00:00,178346364.01777777,356874134.7555555
2022-12-09 18:00:00+00:00,116783644.44444443,233496264.2488889
2022-12-09 22:00:00+00:00,111003293.01333334,222259469.6533333
2022-12-10 02:00:00+00:00,117113705.24444444,234289055.85777777
2022-12-10 06:00:00+00:00,135633905.7777778,271210972.16
2022-12-10 10:00:00+00:00,279758002.06222224,560809593.7422223
2022-12-10 14:00:00+00:00,338455150.93333334,677355421.5822222
2022-12-10 18:00:00+00:00,373128809.2444444,745983349.76
2022-12-10 22:00:00+00:00,122747029.04888888,245596979.7688889
2022-12-12 02:00:00+00:00,106944870.9688889,213857049.03111112
2022-12-12 06:00:00+00:00,119209079.46666668,238118117.8311112
2022-12-12 10:00:00+00:00,307385718.3288889,616394502.2577778
2022-12-12 14:00:00+00:00,232924887.6088889,465306435.1288889
2022-12-12 18:00:00+00:00,179317801.52888888,358997804.94222224
2022-12-12 22:00:00+00:00,83618286.36444445,167544192.0
2022-12-13 02:00:00+00:00,78018874.02666667,156101035.23555556
2022-12-13 06:00:00+00:00,82832270.22222222,165773663.00444445
2022-12-13 10:00:00+00:00,203081108.48,406681227.94666666
2022-12-13 14:00:00+00:00,273154603.2355555,548607080.1066666
2022-12-13 18:00:00+00:00,133590553.0311111,266529708.3733333
2022-12-13 22:00:00+00:00,82006991.64444445,164126188.6577778
2022-12-14 02:00:00+00:00,93529199.50222224,187241302.47111112
2022-12-14 06:00:00+00:00,91960203.94666667,183827263.14666668
2022-12-14 10:00:00+00:00,322399501.08444446,646061108.3377779
2022-12-14 14:00:00+00:00,284791327.2888889,569749046.6133333
2022-12-14 18:00:00+00:00,149260932.5511111,297950440.6755556
2022-12-14 22:00:00+00:00,95252265.5288889,190532376.46222225
2022-12-15 02:00:00+00:00,87678082.84444444,175507485.58222222
2022-12-15 06:00:00+00:00,133588739.41333333,267662705.2088889
2022-12-15 10:00:00+00:00,210278226.4888889,422218844.72888887
2022-12-15 14:00:00+00:00,212997748.6222222,425921776.64
2022-12-15 18:00:00+00:00,187446140.01777777,375157506.8444444
2022-12-15 22:00:00+00:00,153422716.58666667,307058162.3466667
2022-12-16 02:00:00+00:00,140244849.2088889,280606779.16444445
2022-12-16 06:00:00+00:00,139753690.45333335,279568572.87111115
2022-12-16 10:00:00+00:00,342062368.9955556,683838634.0977778
2022-12-16 14:00:00+00:00,178039454.15111113,356258575.9288889
2022-12-16 18:00:00+00:00,156754684.01777777,314041943.04
2022-12-16 22:00:00+00:00,129609024.28444444,259135681.42222223
2022-12-17 02:00:00+00:00,123498565.97333331,247271047.9644445
2022-12-17 06:00:00+00:00,129813046.04444444,259634653.86666667
2022-12-17 10:00:00+00:00,63146107.44888889,126316835.27111112
2022-12-17 14:00:00+00:00,88562764.8,177323768.60444444
2022-12-17 18:00:00+00:00,128024163.55555557,256360254.57777777
2022-12-17 22:00:00+00:00,126010415.21777776,251970507.6622222
2022-12-19 02:00:00+00:00,187091232.99555555,374541691.4488889
2022-12-19 06:00:00+00:00,189874837.0488889,380179061.1911111
2022-12-19 10:00:00+00:00,244662586.5955556,489775383.3244444
2022-12-19 14:00:00+00:00,232846949.8311111,465146535.2533333
2022-12-19 18:00:00+00:00,200490207.00444445,401413831.1111111
2022-12-19 22:00:00+00:00,194745644.9422222,389602300.5866666
2022-12-20 02:00:00+00:00,199716032.28444445,398735636.48
2022-12-20 06:00:00+00:00,198746518.7555556,398318046.4355556
2022-12-20 10:00:00+00:00,258795823.2177778,517956511.2888889
2022-12-20 14:00:00+00:00,262692172.2311111,525955387.1644445
2022-12-20 18:00:00+00:00,210220773.8311111,421133396.1955556
2022-12-20 22:00:00+00:00,160747918.2222222,321413731.5555556
2022-12-21 02:00:00+00:00,148550360.74666667,297118877.0133333
2022-12-21 06:00:00+00:00,151182811.02222222,302464478.4355556
2022-12-21 10:00:00+00:00,201134704.0711111,401564728.32
2022-12-21 14:00:00+00:00,185093802.66666663,371117813.76
2022-12-21 18:00:00+00:00,169493282.70222223,339173514.24
2022-12-21 22:00:00+00:00,160770092.9422222,322011276.5155555
2022-12-22 02:00:00+00:00,151016297.24444443,302163663.64444447
2022-12-22 06:00:00+00:00,153714816.0,307601100.8
2022-12-22 10:00:00+00:00,203894450.63111112,408214159.36
2022-12-22 14:00:00+00:00,192081988.26666668,384130924.6577778
2022-12-22 18:00:00+00:00,196886308.40888888,393703520.14222217
2022-12-22 22:00:00+00:00,149996663.46666667,299934181.26222223
2022-12-23 02:00:00+00:00,154577948.44444445,309134093.6533333
2022-12-23 06:00:00+00:00,155787810.13333333,311347141.40444446
2022-12-23 10:00:00+00:00,200973297.2088889,401667586.84444445
2022-12-23 14:00:00+00:00,114819729.63555557,230385398.89777777
2022-12-23 18:00:00+00:00,151393132.08888888,303061362.91555554
2022-12-23 22:00:00+00:00,132465634.41777778,264918465.9911111
2022-12-24 02:00:00+00:00,128632828.58666667,257378932.0533333
2022-12-24 06:00:00+00:00,132437302.04444444,265119052.2311111
2022-12-24 10:00:00+00:00,151681351.1111111,302588831.8577778
2022-12-24 14:00:00+00:00,141724032.5688889,283836364.8
2022-12-24 18:00:00+00:00,137861991.53777778,275368448.0
2022-12-24 22:00:00+00:00,139439006.72,278588672.5688889
2022-12-26 02:00:00+00:00,128184189.72444443,256263606.6133333
2022-12-26 06:00:00+00:00,135229314.27555555,270656149.61777776
2022-12-26 10:00:00+00:00,178361825.28,356896398.7911111
2022-12-26 14:00:00+00:00,161684655.78666666,323629210.1688889
2022-12-26 18:00:00+00:00,146398687.57333332,292795734.47111106
2022-12-26 22:00:00+00:00,129995599.64444444,259774566.4
2022-12-27 02:00:00+00:00,127241684.76444444,254635959.18222225
2022-12-27 06:00:00+00:00,127985381.83111112,256141673.81333333
2022-12-27 10:00:00+00:00,150389007.9288889,300640576.28444445
2022-12-27 14:00:00+00:00,153548008.10666665,307579922.7733333
2022-12-27 18:00:00+00:00,140605321.6711111,281539533.36888885
2022-12-27 22:00:00+00:00,135652544.85333332,271192177.7777778
2022-12-28 02:00:00+00:00,127039773.58222222,254142608.49777776
2022-12-28 06:00:00+00:00,131786204.16,263588085.1911111
2022-12-28 10:00:00+00:00,161892312.74666667,323760402.7733333
2022-12-28 14:00:00+00:00,159316255.2888889,318786852.40888894
2022-12-28 18:00:00+00:00,142469405.01333332,285240172.0888889
2022-12-28 22:00:00+00:00,136255350.3288889,272499296.1422222
2022-12-29 02:00:00+00:00,132090624.0,264027212.2311111
2022-12-29 06:00:00+00:00,88035724.51555556,175908025.4577778
2022-12-29 10:00:00+00:00,77915044.40888889,156417157.6888889
2022-12-29 14:00:00+00:00,97781368.60444444,195210168.32
2022-12-29 18:00:00+00:00,82247952.49777777,164328186.88
2022-12-29 22:00:00+00:00,66886431.28888889,133852329.52888888
2022-12-30 02:00:00+00:00,62625818.73777778,125247724.6577778
2022-12-30 06:00:00+00:00,96609604.83555555,192857938.4888889
2022-12-30 10:00:00+00:00,151439644.44444445,302882240.8533333
2022-12-30 14:00:00+00:00,152296979.3422222,304774113.28
2022-12-30 18:00:00+00:00,137676623.64444444,275595973.97333336
2022-12-30 22:00:00+00:00,136815753.10222223,273537256.1066667
2022-12-31 02:00:00+00:00,125173532.44444443,251025879.6088889
2022-12-31 06:00:00+00:00,130132539.73333332,259981811.48444444
2022-12-31 10:00:00+00:00,135495541.19111112,271009885.2977778
2022-12-31 14:00:00+00:00,134659163.02222222,269427086.7911111
2022-12-31 18:00:00+00:00,141354152.3911111,282528075.09333336
2022-12-31 22:00:00+00:00,139502535.1111111,279075747.84000003
2023-01-02 02:00:00+00:00,126308695.04,252756784.92444444
2023-01-02 06:00:00+00:00,133468969.5288889,267077466.4533333
2023-01-02 10:00:00+00:00,143689603.41333333,287661816.60444444
2023-01-02 14:00:00+00:00,147509796.40888888,295180235.6622222
2023-01-02 18:00:00+00:00,126483732.48,253018257.6355556
2023-01-02 22:00:00+00:00,130847282.06222224,261722742.3288889
2023-01-03 02:00:00+00:00,128647563.94666667,257602395.59111112
2023-01-03 06:00:00+00:00,127573989.83111112,255141068.2311111
2023-01-03 10:00:00+00:00,142095558.54222223,284229265.06666666
2023-01-03 14:00:00+00:00,149482708.19555557,299130630.2577778
2023-01-03 18:00:00+00:00,133362033.77777778,267305498.73777777
2023-01-03 22:00:00+00:00,133566241.56444444,266945652.0533333
2023-01-04 02:00:00+00:00,129375036.87111112,258750708.0533333
2023-01-04 06:00:00+00:00,128968929.84888887,257775954.4888889
2023-01-04 10:00:00+00:00,156693889.70666668,313262750.1511111
2023-01-04 14:00:00+00:00,166621606.11555555,333584909.6533333
2023-01-04 18:00:00+00:00,140309242.31111112,280697551.64444447
2023-01-04 22:00:00+00:00,140375757.9377778,280597149.5822222
2023-01-05 02:00:00+00:00,132463634.20444444,265126638.36444443
2023-01-05 06:00:00+00:00,129912533.33333331,259747773.44
2023-01-05 10:00:00+00:00,100479600.64,201003559.82222223
2023-01-05 14:00:00+00:00,146612756.48,293390742.7555555
2023-01-05 18:00:00+00:00,135672664.17777777,271514188.2311111
2023-01-05 22:00:00+00:00,134834719.2888889,269491653.97333336
2023-01-06 02:00:00+00:00,138197776.4977778,276262397.1555556
2023-01-06 06:00:00+00:00,130706821.12,261468938.8088889
2023-01-06 10:00:00+00:00,157897396.90666667,316106171.73333335
2023-01-06 14:00:00+00:00,154641083.73333332,308987597.36888885
2023-01-06 18:00:00+00:00,135317427.2,270660493.6533333
2023-01-06 22:00:00+00:00,131736540.16,263565155.55555555
2023-01-07 02:00:00+00:00,129002202.45333332,258092193.5644444
2023-01-07 06:00:00+00:00,126862422.4711111,254049217.9911111
2023-01-07 10:00:00+00:00,141688535.6088889,283402729.81333333
2023-01-07 14:00:00+00:00,138719468.08888888,278047497.6711111
2023-01-07 18:00:00+00:00,135833330.91555557,271673192.1066667
2023-01-07 22:00:00+00:00,132109790.43555556,264422986.5244445
